basis,created_at,created_by_id,place_a_id,place_b_id,task_id,updated_at
imported,2024-05-31,2,7144126,7689645,NULL,2024-05-31
imported,2024-05-31,2,14192439,13307567,NULL,2024-05-31
imported,2024-05-31,2,14172658,12655273,NULL,2024-05-31
imported,2024-05-31,2,6008012,6369836,NULL,2024-05-31
imported,2024-05-31,2,81843,6297126,NULL,2024-05-31
imported,2024-05-31,2,90321,7610298,NULL,2024-05-31
imported,2024-05-31,2,83799,13909636,NULL,2024-05-31
imported,2024-05-31,2,6372577,6368910,NULL,2024-05-31
imported,2024-05-31,2,82222,6368146,NULL,2024-05-31
imported,2024-05-31,2,6201748,6373028,NULL,2024-05-31
imported,2024-05-31,2,81231,13958868,NULL,2024-05-31
imported,2024-05-31,2,6372145,12766760,NULL,2024-05-31
imported,2024-05-31,2,82371,6370363,NULL,2024-05-31
imported,2024-05-31,2,4920103,8109707,NULL,2024-05-31
imported,2024-05-31,2,5592897,7244126,NULL,2024-05-31
imported,2024-05-31,2,5601060,7795954,NULL,2024-05-31
imported,2024-05-31,2,4861305,7691371,NULL,2024-05-31
imported,2024-05-31,2,14114347,7689921,NULL,2024-05-31
imported,2024-05-31,2,87132,6297129,NULL,2024-05-31
imported,2024-05-31,2,4691546,7257451,NULL,2024-05-31
imported,2024-05-31,2,5855310,12900778,NULL,2024-05-31
imported,2024-05-31,2,6370836,7686822,NULL,2024-05-31
imported,2024-05-31,2,83056,6368380,NULL,2024-05-31
imported,2024-05-31,2,6148598,6370315,NULL,2024-05-31
imported,2024-05-31,2,5947975,87284,NULL,2024-05-31
imported,2024-05-31,2,90800,90800,NULL,2024-05-31
imported,2024-05-31,2,2487907,82174,NULL,2024-05-31
imported,2024-05-31,2,4951992,6369809,NULL,2024-05-31
imported,2024-05-31,2,5460763,90252,NULL,2024-05-31
imported,2024-05-31,2,4634195,7247608,NULL,2024-05-31
imported,2024-05-31,2,82270,14178798,NULL,2024-05-31
imported,2024-05-31,2,5230796,7225637,NULL,2024-05-31
imported,2024-05-31,2,5350774,7244028,NULL,2024-05-31
imported,2024-05-31,2,4705278,7244254,NULL,2024-05-31
imported,2024-05-31,2,84614,82328,NULL,2024-05-31
imported,2024-05-31,2,5505256,173794,NULL,2024-05-31
imported,2024-05-31,2,128833,81439,NULL,2024-05-31
imported,2024-05-31,2,83640,12506261,NULL,2024-05-31
imported,2024-05-31,2,6029276,7251329,NULL,2024-05-31
imported,2024-05-31,2,6372013,6369140,NULL,2024-05-31
imported,2024-05-31,2,4937017,7234392,NULL,2024-05-31
imported,2024-05-31,2,5774462,8110341,NULL,2024-05-31
imported,2024-05-31,2,5958332,6373059,NULL,2024-05-31
imported,2024-05-31,2,91427,91428,NULL,2024-05-31
imported,2024-05-31,2,13364277,14192394,NULL,2024-05-31
imported,2024-05-31,2,168773,7685070,NULL,2024-05-31
imported,2024-05-31,2,7687592,13765596,NULL,2024-05-31
imported,2024-05-31,2,7686100,7861266,NULL,2024-05-31
imported,2024-05-31,2,5934394,7674580,NULL,2024-05-31
imported,2024-05-31,2,13490149,6368108,NULL,2024-05-31
imported,2024-05-31,2,88879,6368402,NULL,2024-05-31
imported,2024-05-31,2,5567216,7691036,NULL,2024-05-31
imported,2024-05-31,2,88356,7689920,NULL,2024-05-31
imported,2024-05-31,2,128674,5307886,NULL,2024-05-31
imported,2024-05-31,2,5564510,7227211,NULL,2024-05-31
imported,2024-05-31,2,13388803,7689170,NULL,2024-05-31
imported,2024-05-31,2,6369509,14222586,NULL,2024-05-31
imported,2024-05-31,2,5317610,7224285,NULL,2024-05-31
imported,2024-05-31,2,4529437,6374275,NULL,2024-05-31
imported,2024-05-31,2,128800,5178199,NULL,2024-05-31
imported,2024-05-31,2,87390,6374036,NULL,2024-05-31
imported,2024-05-31,2,6369075,7554903,NULL,2024-05-31
imported,2024-05-31,2,5156988,8064828,NULL,2024-05-31
imported,2024-05-31,2,139359,90812,NULL,2024-05-31
imported,2024-05-31,2,6373569,7687106,NULL,2024-05-31
imported,2024-05-31,2,4697796,7223932,NULL,2024-05-31
imported,2024-05-31,2,6375330,6369337,NULL,2024-05-31
imported,2024-05-31,2,4457647,7688030,NULL,2024-05-31
imported,2024-05-31,2,7676088,7676177,NULL,2024-05-31
imported,2024-05-31,2,5500574,7255609,NULL,2024-05-31
imported,2024-05-31,2,5647730,6374314,NULL,2024-05-31
imported,2024-05-31,2,7688333,4517337,NULL,2024-05-31
imported,2024-05-31,2,6371169,7685301,NULL,2024-05-31
imported,2024-05-31,2,6109553,7687784,NULL,2024-05-31
imported,2024-05-31,2,4615997,6372712,NULL,2024-05-31
imported,2024-05-31,2,5597906,7248730,NULL,2024-05-31
imported,2024-05-31,2,5612002,7259128,NULL,2024-05-31
imported,2024-05-31,2,5470151,88447,NULL,2024-05-31
imported,2024-05-31,2,6088417,6368601,NULL,2024-05-31
imported,2024-05-31,2,5188707,7257881,NULL,2024-05-31
imported,2024-05-31,2,4808265,12527668,NULL,2024-05-31
imported,2024-05-31,2,5789328,7244587,NULL,2024-05-31
imported,2024-05-31,2,4451098,7225783,NULL,2024-05-31
imported,2024-05-31,2,6075594,7691199,NULL,2024-05-31
imported,2024-05-31,2,5618716,7256894,NULL,2024-05-31
imported,2024-05-31,2,5899179,91494,NULL,2024-05-31
imported,2024-05-31,2,12747200,7685825,NULL,2024-05-31
imported,2024-05-31,2,83623,6375020,NULL,2024-05-31
imported,2024-05-31,2,7690977,14186623,NULL,2024-05-31
imported,2024-05-31,2,6371152,6373645,NULL,2024-05-31
imported,2024-05-31,2,89851,7691007,NULL,2024-05-31
imported,2024-05-31,2,6368407,6374985,NULL,2024-05-31
imported,2024-05-31,2,12345802,5824714,NULL,2024-05-31
imported,2024-05-31,2,5755833,7231869,NULL,2024-05-31
imported,2024-05-31,2,90093,90815,NULL,2024-05-31
imported,2024-05-31,2,5585947,7244981,NULL,2024-05-31
imported,2024-05-31,2,6375518,7689829,NULL,2024-05-31
imported,2024-05-31,2,84360,6375106,NULL,2024-05-31
imported,2024-05-31,2,12894908,7689505,NULL,2024-05-31
imported,2024-05-31,2,2488465,89854,NULL,2024-05-31
imported,2024-05-31,2,5921026,14161627,NULL,2024-05-31
imported,2024-05-31,2,5258926,7690767,NULL,2024-05-31
imported,2024-05-31,2,6462611,12956939,NULL,2024-05-31
imported,2024-05-31,2,88877,6371176,NULL,2024-05-31
imported,2024-05-31,2,88798,83664,NULL,2024-05-31
imported,2024-05-31,2,6369146,14260186,NULL,2024-05-31
imported,2024-05-31,2,82568,14158515,NULL,2024-05-31
imported,2024-05-31,2,87184,12367348,NULL,2024-05-31
imported,2024-05-31,2,5648044,7235422,NULL,2024-05-31
imported,2024-05-31,2,90173,7689065,NULL,2024-05-31
imported,2024-05-31,2,5213376,86295,NULL,2024-05-31
imported,2024-05-31,2,4479521,7247256,NULL,2024-05-31
imported,2024-05-31,2,4831465,7226278,NULL,2024-05-31
imported,2024-05-31,2,4513848,7237797,NULL,2024-05-31
imported,2024-05-31,2,5715481,6373177,NULL,2024-05-31
imported,2024-05-31,2,81008,7137152,NULL,2024-05-31
imported,2024-05-31,2,6371301,14177520,NULL,2024-05-31
imported,2024-05-31,2,4966169,6368082,NULL,2024-05-31
imported,2024-05-31,2,6080985,7239382,NULL,2024-05-31
imported,2024-05-31,2,6214779,7253227,NULL,2024-05-31
imported,2024-05-31,2,6368505,6372303,NULL,2024-05-31
imported,2024-05-31,2,4994462,6371661,NULL,2024-05-31
imported,2024-05-31,2,4817181,7223735,NULL,2024-05-31
imported,2024-05-31,2,4755901,6371870,NULL,2024-05-31
imported,2024-05-31,2,5911614,88925,NULL,2024-05-31
imported,2024-05-31,2,4983485,8126494,NULL,2024-05-31
imported,2024-05-31,2,5922598,83630,NULL,2024-05-31
imported,2024-05-31,2,89760,84306,NULL,2024-05-31
imported,2024-05-31,2,5421257,7685733,NULL,2024-05-31
imported,2024-05-31,2,2487633,7610121,NULL,2024-05-31
imported,2024-05-31,2,6372739,7689054,NULL,2024-05-31
imported,2024-05-31,2,4661781,7247790,NULL,2024-05-31
imported,2024-05-31,2,4946466,7691733,NULL,2024-05-31
imported,2024-05-31,2,5512385,173463,NULL,2024-05-31
imported,2024-05-31,2,5319191,6375373,NULL,2024-05-31
imported,2024-05-31,2,4563631,7232735,NULL,2024-05-31
imported,2024-05-31,2,83387,14260164,NULL,2024-05-31
imported,2024-05-31,2,90628,14154278,NULL,2024-05-31
imported,2024-05-31,2,5904217,7243361,NULL,2024-05-31
imported,2024-05-31,2,86467,12778235,NULL,2024-05-31
imported,2024-05-31,2,5262440,86111,NULL,2024-05-31
imported,2024-05-31,2,6216360,82504,NULL,2024-05-31
imported,2024-05-31,2,7687765,12922913,NULL,2024-05-31
imported,2024-05-31,2,4875683,169474,NULL,2024-05-31
imported,2024-05-31,2,4971602,7254685,NULL,2024-05-31
imported,2024-05-31,2,5142382,13984324,NULL,2024-05-31
imported,2024-05-31,2,14161161,4903575,NULL,2024-05-31
imported,2024-05-31,2,5071820,14164237,NULL,2024-05-31
imported,2024-05-31,2,6373648,6369407,NULL,2024-05-31
imported,2024-05-31,2,5678017,7251230,NULL,2024-05-31
imported,2024-05-31,2,6138956,6372780,NULL,2024-05-31
imported,2024-05-31,2,6017746,6373891,NULL,2024-05-31
imported,2024-05-31,2,5724599,7610318,NULL,2024-05-31
imported,2024-05-31,2,13505460,6368891,NULL,2024-05-31
imported,2024-05-31,2,5403765,7688740,NULL,2024-05-31
imported,2024-05-31,2,12346857,91474,NULL,2024-05-31
imported,2024-05-31,2,83640,7686877,NULL,2024-05-31
imported,2024-05-31,2,2487357,5474430,NULL,2024-05-31
imported,2024-05-31,2,87875,13729442,NULL,2024-05-31
imported,2024-05-31,2,4907222,7226882,NULL,2024-05-31
imported,2024-05-31,2,6370343,7691882,NULL,2024-05-31
imported,2024-05-31,2,4889237,7842987,NULL,2024-05-31
imported,2024-05-31,2,5875965,7243143,NULL,2024-05-31
imported,2024-05-31,2,6453405,7554937,NULL,2024-05-31
imported,2024-05-31,2,7554986,7687009,NULL,2024-05-31
imported,2024-05-31,2,14161062,7610226,NULL,2024-05-31
imported,2024-05-31,2,6371384,7686373,NULL,2024-05-31
imported,2024-05-31,2,7685188,14260544,NULL,2024-05-31
imported,2024-05-31,2,6373621,14146489,NULL,2024-05-31
imported,2024-05-31,2,12759915,7686583,NULL,2024-05-31
imported,2024-05-31,2,5460186,7690499,NULL,2024-05-31
imported,2024-05-31,2,4517433,84597,NULL,2024-05-31
imported,2024-05-31,2,5474381,7553950,NULL,2024-05-31
imported,2024-05-31,2,7685386,14160910,NULL,2024-05-31
imported,2024-05-31,2,13259448,13259448,NULL,2024-05-31
imported,2024-05-31,2,6004221,7686205,NULL,2024-05-31
imported,2024-05-31,2,14176310,7685981,NULL,2024-05-31
imported,2024-05-31,2,5810655,6374062,NULL,2024-05-31
imported,2024-05-31,2,5083471,7235896,NULL,2024-05-31
imported,2024-05-31,2,4783707,7686422,NULL,2024-05-31
imported,2024-05-31,2,6369665,6371571,NULL,2024-05-31
imported,2024-05-31,2,6186834,7252970,NULL,2024-05-31
imported,2024-05-31,2,6236029,6170529,NULL,2024-05-31
imported,2024-05-31,2,5410848,14178531,NULL,2024-05-31
imported,2024-05-31,2,12915955,7689950,NULL,2024-05-31
imported,2024-05-31,2,4761886,7689393,NULL,2024-05-31
imported,2024-05-31,2,12911280,12911280,NULL,2024-05-31
imported,2024-05-31,2,227895,5365090,NULL,2024-05-31
imported,2024-05-31,2,89526,7685740,NULL,2024-05-31
imported,2024-05-31,2,128676,4650458,NULL,2024-05-31
imported,2024-05-31,2,6982942,6982945,NULL,2024-05-31
imported,2024-05-31,2,4709740,6374996,NULL,2024-05-31
imported,2024-05-31,2,5583249,6370211,NULL,2024-05-31
imported,2024-05-31,2,5599145,7227170,NULL,2024-05-31
imported,2024-05-31,2,4697651,7227741,NULL,2024-05-31
imported,2024-05-31,2,5378988,7686229,NULL,2024-05-31
imported,2024-05-31,2,6368554,6372557,NULL,2024-05-31
imported,2024-05-31,2,5530609,6369350,NULL,2024-05-31
imported,2024-05-31,2,4823222,7261081,NULL,2024-05-31
imported,2024-05-31,2,5141637,6375072,NULL,2024-05-31
imported,2024-05-31,2,84621,6373025,NULL,2024-05-31
imported,2024-05-31,2,178999,7691459,NULL,2024-05-31
imported,2024-05-31,2,83595,6369149,NULL,2024-05-31
imported,2024-05-31,2,7688023,7861574,NULL,2024-05-31
imported,2024-05-31,2,7130899,7130899,NULL,2024-05-31
imported,2024-05-31,2,5365964,7230685,NULL,2024-05-31
imported,2024-05-31,2,5657569,86694,NULL,2024-05-31
imported,2024-05-31,2,13441673,6692074,NULL,2024-05-31
imported,2024-05-31,2,6057526,7233953,NULL,2024-05-31
imported,2024-05-31,2,5261176,7237531,NULL,2024-05-31
imported,2024-05-31,2,90506,6373779,NULL,2024-05-31
imported,2024-05-31,2,4714582,7689016,NULL,2024-05-31
imported,2024-05-31,2,4514908,7261528,NULL,2024-05-31
imported,2024-05-31,2,89902,14321187,NULL,2024-05-31
imported,2024-05-31,2,89394,7248925,NULL,2024-05-31
imported,2024-05-31,2,7137122,7686056,NULL,2024-05-31
imported,2024-05-31,2,2487647,4959460,NULL,2024-05-31
imported,2024-05-31,2,5656640,6369312,NULL,2024-05-31
imported,2024-05-31,2,12428553,7690107,NULL,2024-05-31
imported,2024-05-31,2,5625721,6374032,NULL,2024-05-31
imported,2024-05-31,2,5785963,8073244,NULL,2024-05-31
imported,2024-05-31,2,7618152,7618405,NULL,2024-05-31
imported,2024-05-31,2,5343745,7258691,NULL,2024-05-31
imported,2024-05-31,2,6375483,6369816,NULL,2024-05-31
imported,2024-05-31,2,5823833,180082,NULL,2024-05-31
imported,2024-05-31,2,4732534,7228225,NULL,2024-05-31
imported,2024-05-31,2,4450217,7690807,NULL,2024-05-31
imported,2024-05-31,2,4558775,91177,NULL,2024-05-31
imported,2024-05-31,2,5346032,7258497,NULL,2024-05-31
imported,2024-05-31,2,14192029,14191923,NULL,2024-05-31
imported,2024-05-31,2,2486704,86307,NULL,2024-05-31
imported,2024-05-31,2,91527,6373333,NULL,2024-05-31
imported,2024-05-31,2,86621,7688834,NULL,2024-05-31
imported,2024-05-31,2,4824531,7247466,NULL,2024-05-31
imported,2024-05-31,2,4733157,7247867,NULL,2024-05-31
imported,2024-05-31,2,5507724,7256784,NULL,2024-05-31
imported,2024-05-31,2,5945153,12376793,NULL,2024-05-31
imported,2024-05-31,2,6124081,7690707,NULL,2024-05-31
imported,2024-05-31,2,4486671,7239245,NULL,2024-05-31
imported,2024-05-31,2,7145580,85799,NULL,2024-05-31
imported,2024-05-31,2,5018347,7608543,NULL,2024-05-31
imported,2024-05-31,2,2487381,5001149,NULL,2024-05-31
imported,2024-05-31,2,6368405,7689061,NULL,2024-05-31
imported,2024-05-31,2,4783690,8135552,NULL,2024-05-31
imported,2024-05-31,2,5556656,7242200,NULL,2024-05-31
imported,2024-05-31,2,4579036,12963481,NULL,2024-05-31
imported,2024-05-31,2,12381399,7691563,NULL,2024-05-31
imported,2024-05-31,2,5415116,7228869,NULL,2024-05-31
imported,2024-05-31,2,5908643,8049358,NULL,2024-05-31
imported,2024-05-31,2,5393290,6373347,NULL,2024-05-31
imported,2024-05-31,2,5788995,7688763,NULL,2024-05-31
imported,2024-05-31,2,5946590,7230972,NULL,2024-05-31
imported,2024-05-31,2,4826373,6375114,NULL,2024-05-31
imported,2024-05-31,2,4652934,7685609,NULL,2024-05-31
imported,2024-05-31,2,6369818,7687500,NULL,2024-05-31
imported,2024-05-31,2,4713848,7687472,NULL,2024-05-31
imported,2024-05-31,2,5502485,81722,NULL,2024-05-31
imported,2024-05-31,2,5174062,6368150,NULL,2024-05-31
imported,2024-05-31,2,4696376,7234711,NULL,2024-05-31
imported,2024-05-31,2,5302794,7231982,NULL,2024-05-31
imported,2024-05-31,2,4707228,86844,NULL,2024-05-31
imported,2024-05-31,2,83781,7686978,NULL,2024-05-31
imported,2024-05-31,2,81249,14155492,NULL,2024-05-31
imported,2024-05-31,2,227910,7687117,NULL,2024-05-31
imported,2024-05-31,2,12759475,13634974,NULL,2024-05-31
imported,2024-05-31,2,4520647,12345928,NULL,2024-05-31
imported,2024-05-31,2,5280799,7233651,NULL,2024-05-31
imported,2024-05-31,2,5386340,7256257,NULL,2024-05-31
imported,2024-05-31,2,5311206,87305,NULL,2024-05-31
imported,2024-05-31,2,5318621,6371912,NULL,2024-05-31
imported,2024-05-31,2,5026701,7237733,NULL,2024-05-31
imported,2024-05-31,2,5655153,7261665,NULL,2024-05-31
imported,2024-05-31,2,82860,82859,NULL,2024-05-31
imported,2024-05-31,2,2487377,14281608,NULL,2024-05-31
imported,2024-05-31,2,7794108,7794124,NULL,2024-05-31
imported,2024-05-31,2,5804533,7224230,NULL,2024-05-31
imported,2024-05-31,2,7689623,7861566,NULL,2024-05-31
imported,2024-05-31,2,6113865,6368735,NULL,2024-05-31
imported,2024-05-31,2,7247705,6374044,NULL,2024-05-31
imported,2024-05-31,2,87389,85349,NULL,2024-05-31
imported,2024-05-31,2,88797,6371834,NULL,2024-05-31
imported,2024-05-31,2,88520,5184580,NULL,2024-05-31
imported,2024-05-31,2,7554933,7554933,NULL,2024-05-31
imported,2024-05-31,2,8070729,8070962,NULL,2024-05-31
imported,2024-05-31,2,128848,4661029,NULL,2024-05-31
imported,2024-05-31,2,4459436,7249751,NULL,2024-05-31
imported,2024-05-31,2,6086546,7246360,NULL,2024-05-31
imported,2024-05-31,2,5183332,7223447,NULL,2024-05-31
imported,2024-05-31,2,6030795,7232822,NULL,2024-05-31
imported,2024-05-31,2,6369514,14222559,NULL,2024-05-31
imported,2024-05-31,2,6368518,6375179,NULL,2024-05-31
imported,2024-05-31,2,227629,6004221,NULL,2024-05-31
imported,2024-05-31,2,88529,7686061,NULL,2024-05-31
imported,2024-05-31,2,13483104,6368813,NULL,2024-05-31
imported,2024-05-31,2,5055062,7253418,NULL,2024-05-31
imported,2024-05-31,2,5315016,7688533,NULL,2024-05-31
imported,2024-05-31,2,5017966,7554872,NULL,2024-05-31
imported,2024-05-31,2,5956060,6373164,NULL,2024-05-31
imported,2024-05-31,2,5333351,87599,NULL,2024-05-31
imported,2024-05-31,2,5046472,7609234,NULL,2024-05-31
imported,2024-05-31,2,5448665,86896,NULL,2024-05-31
imported,2024-05-31,2,7554935,7690453,NULL,2024-05-31
imported,2024-05-31,2,13054521,14167503,NULL,2024-05-31
imported,2024-05-31,2,81531,12410595,NULL,2024-05-31
imported,2024-05-31,2,175571,167866,NULL,2024-05-31
imported,2024-05-31,2,5831212,6371138,NULL,2024-05-31
imported,2024-05-31,2,5922504,7685887,NULL,2024-05-31
imported,2024-05-31,2,4599587,7232484,NULL,2024-05-31
imported,2024-05-31,2,84803,7687705,NULL,2024-05-31
imported,2024-05-31,2,6228745,7687269,NULL,2024-05-31
imported,2024-05-31,2,5205006,7253535,NULL,2024-05-31
imported,2024-05-31,2,5689716,6368359,NULL,2024-05-31
imported,2024-05-31,2,5835636,82519,NULL,2024-05-31
imported,2024-05-31,2,6236042,7262361,NULL,2024-05-31
imported,2024-05-31,2,14133525,7688412,NULL,2024-05-31
imported,2024-05-31,2,227676,7555092,NULL,2024-05-31
imported,2024-05-31,2,6368474,7555021,NULL,2024-05-31
imported,2024-05-31,2,5953772,7239114,NULL,2024-05-31
imported,2024-05-31,2,82458,6467830,NULL,2024-05-31
imported,2024-05-31,2,5231070,7233505,NULL,2024-05-31
imported,2024-05-31,2,5216250,7688398,NULL,2024-05-31
imported,2024-05-31,2,5103093,7689635,NULL,2024-05-31
imported,2024-05-31,2,4562401,86091,NULL,2024-05-31
imported,2024-05-31,2,4919749,7686167,NULL,2024-05-31
imported,2024-05-31,2,6292774,6296908,NULL,2024-05-31
imported,2024-05-31,2,5923469,7254203,NULL,2024-05-31
imported,2024-05-31,2,4866563,7227308,NULL,2024-05-31
imported,2024-05-31,2,4963993,7247253,NULL,2024-05-31
imported,2024-05-31,2,6369085,7691196,NULL,2024-05-31
imported,2024-05-31,2,5944099,7689536,NULL,2024-05-31
imported,2024-05-31,2,227993,6372976,NULL,2024-05-31
imported,2024-05-31,2,6292718,12346451,NULL,2024-05-31
imported,2024-05-31,2,13134719,7688691,NULL,2024-05-31
imported,2024-05-31,2,5237274,7687556,NULL,2024-05-31
imported,2024-05-31,2,85968,7688388,NULL,2024-05-31
imported,2024-05-31,2,14155214,7690023,NULL,2024-05-31
imported,2024-05-31,2,85137,82460,NULL,2024-05-31
imported,2024-05-31,2,5901818,6370005,NULL,2024-05-31
imported,2024-05-31,2,13755015,7690649,NULL,2024-05-31
imported,2024-05-31,2,82222,7685910,NULL,2024-05-31
imported,2024-05-31,2,81299,7137543,NULL,2024-05-31
imported,2024-05-31,2,5470113,8117677,NULL,2024-05-31
imported,2024-05-31,2,7609126,7609186,NULL,2024-05-31
imported,2024-05-31,2,6369786,14158040,NULL,2024-05-31
imported,2024-05-31,2,5508122,6469230,NULL,2024-05-31
imported,2024-05-31,2,5105157,7247070,NULL,2024-05-31
imported,2024-05-31,2,5373157,7254127,NULL,2024-05-31
imported,2024-05-31,2,4705324,7240985,NULL,2024-05-31
imported,2024-05-31,2,5726268,7233614,NULL,2024-05-31
imported,2024-05-31,2,5941205,7686129,NULL,2024-05-31
imported,2024-05-31,2,12620131,6373205,NULL,2024-05-31
imported,2024-05-31,2,85258,14154518,NULL,2024-05-31
imported,2024-05-31,2,89456,90232,NULL,2024-05-31
imported,2024-05-31,2,86386,7610186,NULL,2024-05-31
imported,2024-05-31,2,83817,90848,NULL,2024-05-31
imported,2024-05-31,2,85459,5810670,NULL,2024-05-31
imported,2024-05-31,2,4864252,7687235,NULL,2024-05-31
imported,2024-05-31,2,5812657,7246042,NULL,2024-05-31
imported,2024-05-31,2,81100,7685110,NULL,2024-05-31
imported,2024-05-31,2,12956939,90249,NULL,2024-05-31
imported,2024-05-31,2,5078295,85571,NULL,2024-05-31
imported,2024-05-31,2,4613792,7247584,NULL,2024-05-31
imported,2024-05-31,2,5107791,168539,NULL,2024-05-31
imported,2024-05-31,2,5521996,7253434,NULL,2024-05-31
imported,2024-05-31,2,5139064,7227011,NULL,2024-05-31
imported,2024-05-31,2,2487547,87597,NULL,2024-05-31
imported,2024-05-31,2,5629253,84593,NULL,2024-05-31
imported,2024-05-31,2,5939581,6374309,NULL,2024-05-31
imported,2024-05-31,2,6369735,14067593,NULL,2024-05-31
imported,2024-05-31,2,5307850,12359937,NULL,2024-05-31
imported,2024-05-31,2,5303793,14190819,NULL,2024-05-31
imported,2024-05-31,2,91080,7691717,NULL,2024-05-31
imported,2024-05-31,2,89293,6373297,NULL,2024-05-31
imported,2024-05-31,2,4755728,7689835,NULL,2024-05-31
imported,2024-05-31,2,4587317,7685460,NULL,2024-05-31
imported,2024-05-31,2,5415147,7236294,NULL,2024-05-31
imported,2024-05-31,2,5343590,7686936,NULL,2024-05-31
imported,2024-05-31,2,6247354,7685542,NULL,2024-05-31
imported,2024-05-31,2,227949,13336432,NULL,2024-05-31
imported,2024-05-31,2,6148876,6368997,NULL,2024-05-31
imported,2024-05-31,2,4773929,7233153,NULL,2024-05-31
imported,2024-05-31,2,227697,85112,NULL,2024-05-31
imported,2024-05-31,2,4815758,7234099,NULL,2024-05-31
imported,2024-05-31,2,7690529,13259448,NULL,2024-05-31
imported,2024-05-31,2,5668788,7232235,NULL,2024-05-31
imported,2024-05-31,2,6368316,12795801,NULL,2024-05-31
imported,2024-05-31,2,227652,7863706,NULL,2024-05-31
imported,2024-05-31,2,4691544,7254951,NULL,2024-05-31
imported,2024-05-31,2,81332,13688832,NULL,2024-05-31
imported,2024-05-31,2,5661950,7235010,NULL,2024-05-31
imported,2024-05-31,2,6144694,6469236,NULL,2024-05-31
imported,2024-05-31,2,2486769,7690399,NULL,2024-05-31
imported,2024-05-31,2,8052267,8052299,NULL,2024-05-31
imported,2024-05-31,2,4513801,85508,NULL,2024-05-31
imported,2024-05-31,2,5013012,7246611,NULL,2024-05-31
imported,2024-05-31,2,12697077,13364337,NULL,2024-05-31
imported,2024-05-31,2,5300765,12346404,NULL,2024-05-31
imported,2024-05-31,2,5632725,7261649,NULL,2024-05-31
imported,2024-05-31,2,90944,7691579,NULL,2024-05-31
imported,2024-05-31,2,7040447,7688772,NULL,2024-05-31
imported,2024-05-31,2,87016,6368895,NULL,2024-05-31
imported,2024-05-31,2,6373732,8055611,NULL,2024-05-31
imported,2024-05-31,2,83517,6373710,NULL,2024-05-31
imported,2024-05-31,2,5678064,80989,NULL,2024-05-31
imported,2024-05-31,2,6173199,7689076,NULL,2024-05-31
imported,2024-05-31,2,4942899,7239432,NULL,2024-05-31
imported,2024-05-31,2,6373376,7685540,NULL,2024-05-31
imported,2024-05-31,2,4447313,7686427,NULL,2024-05-31
imported,2024-05-31,2,6160870,7691095,NULL,2024-05-31
imported,2024-05-31,2,6458697,8065699,NULL,2024-05-31
imported,2024-05-31,2,5516657,85842,NULL,2024-05-31
imported,2024-05-31,2,82371,88239,NULL,2024-05-31
imported,2024-05-31,2,5337023,7225651,NULL,2024-05-31
imported,2024-05-31,2,14156600,12422217,NULL,2024-05-31
imported,2024-05-31,2,5312686,7686725,NULL,2024-05-31
imported,2024-05-31,2,84840,13490149,NULL,2024-05-31
imported,2024-05-31,2,12827230,13585029,NULL,2024-05-31
imported,2024-05-31,2,4993500,6370547,NULL,2024-05-31
imported,2024-05-31,2,5184580,6373029,NULL,2024-05-31
imported,2024-05-31,2,4670395,6468575,NULL,2024-05-31
imported,2024-05-31,2,6202275,7691458,NULL,2024-05-31
imported,2024-05-31,2,7554887,7685404,NULL,2024-05-31
imported,2024-05-31,2,5269636,7808276,NULL,2024-05-31
imported,2024-05-31,2,6209929,6372723,NULL,2024-05-31
imported,2024-05-31,2,5774461,91330,NULL,2024-05-31
imported,2024-05-31,2,5329842,7254407,NULL,2024-05-31
imported,2024-05-31,2,12855513,6373669,NULL,2024-05-31
imported,2024-05-31,2,4606763,7230806,NULL,2024-05-31
imported,2024-05-31,2,6375149,14174821,NULL,2024-05-31
imported,2024-05-31,2,5361711,6371566,NULL,2024-05-31
imported,2024-05-31,2,139975,14168225,NULL,2024-05-31
imported,2024-05-31,2,12346598,14152943,NULL,2024-05-31
imported,2024-05-31,2,5803793,7234857,NULL,2024-05-31
imported,2024-05-31,2,2487584,88877,NULL,2024-05-31
imported,2024-05-31,2,5287769,7262365,NULL,2024-05-31
imported,2024-05-31,2,4587105,7689080,NULL,2024-05-31
imported,2024-05-31,2,6086310,7228995,NULL,2024-05-31
imported,2024-05-31,2,6369129,7690156,NULL,2024-05-31
imported,2024-05-31,2,5717205,6982559,NULL,2024-05-31
imported,2024-05-31,2,5683029,7690817,NULL,2024-05-31
imported,2024-05-31,2,6153856,88729,NULL,2024-05-31
imported,2024-05-31,2,12777539,7691613,NULL,2024-05-31
imported,2024-05-31,2,87161,170023,NULL,2024-05-31
imported,2024-05-31,2,14178602,7044512,NULL,2024-05-31
imported,2024-05-31,2,7689186,4728113,NULL,2024-05-31
imported,2024-05-31,2,90920,90921,NULL,2024-05-31
imported,2024-05-31,2,14174329,14160916,NULL,2024-05-31
imported,2024-05-31,2,6692430,6371930,NULL,2024-05-31
imported,2024-05-31,2,4543728,6465463,NULL,2024-05-31
imported,2024-05-31,2,4487625,7227203,NULL,2024-05-31
imported,2024-05-31,2,5177886,6371075,NULL,2024-05-31
imported,2024-05-31,2,12967572,7691579,NULL,2024-05-31
imported,2024-05-31,2,5791481,7243794,NULL,2024-05-31
imported,2024-05-31,2,6078518,8116801,NULL,2024-05-31
imported,2024-05-31,2,6075608,6373063,NULL,2024-05-31
