place_a_id,place_b_id
227965,14161128
83815,13252585
5216834,14184898
6372078,7255421
5853541,7137475
6368525,7689209
5598421,6375510
4530846,87993
227550,5940799
5097421,7238338
6459605,7554113
12345859,7137732
5324597,7231119
5763820,14156767
5888804,7255811
2487349,86196
5753937,7233944
227899,5757121
4948686,7685676
6371932,7555069
5034049,7252525
5188311,7861497
5272277,6373375
7672744,7680171
5200041,13505460
4556545,7238653
89214,13963311
6374048,12346127
5578822,7257984
5148247,7245167
81458,13159768
2487262,83281
5000211,6373546
5627946,6373527
87480,7555024
5309487,7249763
13880623,13767992
14157660,14157660
5155166,7235454
7554331,7554018
227539,6372988
14260188,7687095
5400875,7223781
7691824,12345966
228013,7824134
6368218,90501
5082526,7246496
13737794,12348830
5831443,7685588
13191468,6373082
90070,13568105
7611875,7612230
4445748,6373403
4563215,7248454
5491736,7250601
4762720,14184071
7602064,7608071
82473,7686100
6370341,6370341
6157271,7247784
5403556,6372472
6374631,13233109
84677,6372963
5916865,7232827
14082969,7688822
14162348,14162348
227762,6375126
5049116,7255272
13726071,7691116
6204675,7591310
4783473,91357
5100743,6368241
4578601,7244954
7675889,7676882
87983,7689695
6373645,12406864
4901064,7233998
6106819,6375004
82797,7686353
227814,6464465
4790984,7690424
4688875,6369307
81782,13232838
227559,176703
5672436,6369099
5960517,7242095
5826480,7241399
5079013,6369423
6375159,6371470
4833156,7686960
5731871,174101
5502151,7788136
12683075,6368982
6375265,7686085
5768843,7237066
12704829,86106
88447,7610233
7688354,12346430
84703,83359
6125166,7690113
6100701,7230611
5842235,7555010
5512347,7686845
5811745,7237614
4944611,6375543
87915,7689657
84704,6373378
5710760,87378
5898479,7650341
5587551,7554632
87175,7689191
5359306,7228008
5810670,13531252
5739585,7872253
227600,5908643
5585281,7228029
5563999,7241728
5114422,7554503
4755502,84349
128703,5402837
6375468,7689856
84577,7687566
6004243,14259031
2487621,14152938
5911570,7260571
5523000,7646483
4626533,7257601
4880687,6374337
5230360,7689359
88233,7689835
4646448,6369855
227916,5389477
5991423,7686564
4929488,7248482
4583524,6373920
6375503,7686579
6372326,6368846
6369425,6373710
6368563,14182716
12346173,89138
5316557,7229110
6128711,7241392
5223405,6369043
2487449,5718104
5276598,6369353
12802704,12802704
5953831,7227601
172170,7137155
4896434,12760863
4628636,6370820
6373555,14192424
5183002,7250940
5022997,7689762
91272,7691839
228026,5276924
5149834,8070533
81334,12359785
5001349,6369148
5446333,85087
5061228,85885
90872,6369112
91201,7137562
5085139,6374188
227659,4888981
6371955,6370121
227631,88565
5018155,6458087
5530684,7137309
5981161,7223947
4474992,6368151
5594776,7686500
89298,7861312
5497966,6370146
5881067,7257566
12524152,7688367
5310221,7253217
87900,6374972
12346470,6375490
5512874,6373946
5188972,7251450
4838695,7241130
6369004,82617
12524152,14257688
5202337,6373599
227678,4784001
5199727,87452
5987343,6374139
4948726,87106
5166490,7137279
5338659,7247719
5915627,8057211
2487602,5838255
5141173,7688032
5689892,6374149
5205056,6370188
84749,84749
81356,6371378
4868331,8067512
14157181,14157181
85500,14155007
4767644,7262525
6375215,6374483
5604647,14152776
6093908,7223026
4732378,7228388
5905909,90506
6195288,86902
85936,7688354
4446635,7649660
5393977,7254515
5091758,6369315
5429491,7232795
4742224,8067728
5262567,6369114
5733809,7247747
6038590,7224816
14160879,14161627
82354,7554904
88193,12911280
4639462,89858
14192080,14191966
12637697,7687622
6249640,7226764
5498633,6459747
6181234,7689532
13067719,13067719
5967250,7228248
4492512,87597
4643071,7554993
6371680,6375169
4632553,81220
6368813,13075063
5849751,8068916
7672827,7680145
4465878,7224291
5656219,7234794
6023504,7224364
6375475,6369103
5367058,7235092
227864,81315
5514840,7237378
6691859,7691144
5095825,8050916
5810974,7258184
6135294,7685202
84196,7687293
5880292,83657
5807058,8069598
5903569,7260519
85968,83630
6068234,7691967
4847091,176729
5577532,7228079
4723376,14105124
83041,12478061
4809448,7251965
5951984,7691478
5791168,7255020
6123311,7225772
81235,7137303
5323693,7255991
13507976,14192575
5218972,7246945
6374010,7687785
5310561,7232688
6370349,6375039
4446660,7555004
6371082,13808596
4709271,7690209
7690038,14161161
7137356,6368577
13771931,13771931
6158600,7254255
5669584,7237869
7686438,7610098
4499627,7258056
4486723,7237519
7689640,12732894
4549616,7255874
5968577,6372964
2487677,6047242
83893,13554517
83748,6368463
5818186,7247956
139970,7689186
6219590,6374294
5757465,7689865
5856882,7610106
6073714,7231632
6082770,6691942
5182460,7244782
5410754,6369917
5416638,7239918
6184977,7229009
86019,86018
4993014,7259413
81990,12345825
14156515,14156515
7687765,84889
7689557,14174329
5763049,7257953
82460,6372312
5778103,7689003
6368993,7687364
90038,7691113
6375400,83174
14191868,14191949
4810295,7245613
81916,6374721
5958805,84867
6079739,7254852
13469702,87402
14192029,14192085
4719154,7244410
5732289,6369303
82457,6369081
5324293,7247478
5454061,14097536
85938,12601378
4794506,7225989
12407344,88543
89932,7691063
13698567,83639
12922913,7687765
227664,6371932
6375020,7686877
6368619,13518816
6369022,7689297
2487601,86655
5967894,6372058
6450178,7553422
6212750,7242010
4800996,6369042
5437301,7245931
90692,6373391
6459684,7554445
5451618,7237328
13610004,13610004
5387249,7248098
5390129,7688207
5292624,7687763
89531,6375263
12824318,6460642
5337128,7234639
4489222,12406864
5632698,7231212
4864950,7251412
140048,7689557
6452463,88236
91613,6373587
13702878,7686085
5485281,7231888
2488606,7691680
88542,167102
12824318,12824318
5761033,7228931
13023015,13023015
5704273,91393
4878017,6371384
5786941,7687656
5691479,7257552
83659,83660
4797798,83844
5513661,7231041
4563558,7228725
227653,89937
5111342,7230504
14259990,7685331
2487551,7690576
12759915,6369785
5860825,7237379
7686966,12876329
5282081,7251336
6449611,7688185
6370244,6375093
5361639,6369290
14157055,7137233
12705004,7686684
81809,81748
7554920,12766798
6044147,7226118
4979979,7690618
4713908,6373790
13829287,6370630
4654360,7227029
6375196,7685492
81317,6370140
5570511,7231399
7555021,13067876
13511034,13511034
12668789,7687413
227611,12933831
12399667,14139367
83170,7686579
14155002,13695129
5793454,171544
6043505,7224736
5110779,7240800
6071481,7691456
5986416,14168346
6167031,6455418
4997937,7254682
4849938,7691421
5454076,6370852
7691491,7691491
87464,14255490
82803,6374073
5742441,88751
6369537,12822971
6195184,6373492
14260062,14260062
4871557,7230726
4716934,89762
5895821,7236286
4815297,6373773
5798088,7232742
6371320,7685807
4759181,6375556
4748552,7686108
6373727,7804282
85037,13794779
5831231,7688541
5113990,6372900
4625225,6373688
4579036,13321356
6375247,7689409
5578615,7245260
5290764,6369081
86908,6374056
7554906,7686580
5619712,7249849
6371117,7554017
5371295,140089
4573924,6370653
5045905,7555033
4786133,6982619
5997284,89135
5960352,7256822
5266567,7234779
13942759,7689470
14155567,6368468
5347379,14222494
5463850,7226583
7686290,14173543
90373,7691273
7554946,7690778
4945125,6374675
140045,13892975
227900,89426
4914979,7237987
90337,90031
6114464,7233602
2486675,5743266
6369532,12399667
6373259,12613230
5325767,8135604
12345777,14161200
6372956,7137550
90683,13709607
7688452,7688452
5668801,7249877
175615,7691553
227747,4510129
14012489,7060349
5197771,7247047
6234370,7234111
12929533,7687399
13275986,7610273
4471623,7239842
6205653,82885
5404699,84418
5227278,7687875
13384994,6373101
6371581,7689493
90957,14182477
5315226,7872776
84701,12345946
6374988,7690287
5695979,14158430
5084670,7236856
6369800,12584531
12345875,7685111
5587548,6370642
4875918,85804
5940803,6371048
5105835,7237950
5817125,7603956
4745180,7685619
14192150,14191953
82095,6370405
5930884,7251352
14173952,14173952
5449696,6373758
5980269,7233494
5387875,7228774
7690156,13709395
5361305,83297
2486686,85222
6089690,168011
6108448,7248432
81490,6368365
6143650,7238336
6375533,6368611
5997785,12346878
6450945,6368815
6215280,7689604
227877,6180974
4635337,6368559
81486,124904
6368169,7689000
4686637,87768
85406,5997794
5717878,6374821
82296,13606368
2486698,86160
4599797,7225544
5865775,6982665
4692583,7865015
5519363,6368998
4512621,82446
6465918,6368269
14169638,14173869
5697395,7234658
5338669,7247182
5625301,91615
6373074,7687039
5402392,7257807
7138720,7554862
6370185,6373501
6368378,6375004
7691707,14209327
6370082,7690578
2487850,12347480
7796223,7796241
86618,7688833
6466754,6369131
86685,13723486
90452,83503
227798,6375458
5803308,89365
5399385,86373
227842,4509728
14192074,14191870
6368852,7137488
87926,6371672
14154923,14260129
4675351,7240119
4833858,6370348
6121437,7255183
5473040,7228502
5563646,7223284
6371490,6369284
5142726,87088
6691947,7687675
87619,7689487
81229,7861269
6371170,6373551
7610811,7610812
88539,6375244
5131631,88988
7689117,13715514
139615,12346204
5766952,90172
4758595,6370090
12345924,7861269
5260932,7256859
5128029,7646574
13259681,84025
4481733,7688863
6373576,7689477
5355318,87601
4654577,7259460
83867,6375086
5825933,7225128
140052,139980
2487454,6375093
5288641,7238163
5006820,7255601
5690639,7250731
6370111,6370111
6460262,4867311
5718330,7249244
6371592,7689494
85375,6374044
6117683,7843309
6369273,7688120
5786652,6372626
82597,7686210
5793156,90741
83550,14260169
14100221,14100221
6164765,7235644
4923798,12668601
5061285,6374328
5181935,7236470
5297981,7689713
5373361,7224689
125132,14160283
5931892,7246218
4508698,7256177
5580199,89292
7137240,7137632
6372983,14131760
4514338,7230135
4486275,7254753
6368810,88599
5641476,7246006
4619464,7241297
227621,5396914
90981,6369119
5388156,7228406
5169430,6372242
5726282,7223295
4730388,90448
90070,6369075
5312091,7808467
227709,14209327
88041,88041
14158915,14158915
86883,6375495
89322,84192
5595063,87235
5161259,7249098
5947481,14178272
5049948,85896
5516655,83562
14173523,140045
6368258,6375262
84979,6369885
8070410,8070971
7229720,6373940
5352483,7241670
5477236,81499
5958848,7231566
4898840,14153350
7686885,14260112
4710659,7243763
5890142,7254306
6106819,82463
4677223,6371716
4902870,7690342
14150408,7691885
4845417,7260096
5011511,7690901
4552561,6372745
2487626,7688126
14153034,87252
6089373,6371773
4808624,7246144
6222870,6373325
5177954,6372891
5718909,7229918
7690281,12851419
81865,7685631
5470151,7610233
7553358,14174746
14158243,7610076
5782421,7261948
4578021,5824714
84520,7687503
12346179,6373747
6371490,7687404
5625254,7604901
86549,14153362
4468422,8064567
5011991,7259632
88064,7688181
4796651,7256096
6454581,6692109
5672309,7554895
83140,6375257
4730388,7691893
5889949,7249088
6369519,7688744
82897,6374308
5579938,91328
4507895,7242679
4786846,6369892
4486132,7261886
5841642,7689059
5273217,7241631
6374531,7685644
6292681,6296815
5891613,6370984
4754454,7253429
6691848,14192080
4740222,7234076
5078985,7685754
88060,7689710
7687075,7687103
6373873,7148129
5816873,12345958
89897,12346816
6066861,5237818
6462804,12535090
5390191,14169598
4494434,7235460
2487379,6375415
4613797,7237286
12353429,90545
5805486,7258474
4917089,88060
2486614,88888
5656640,6371943
81374,7137426
5336618,6374315
5477237,6370003
6086499,7250394
7250397,6374114
6462611,12844616
5802721,7689051
90173,7691188
4807262,6982647
5904053,7252831
4620506,7234598
5512435,90460
13061875,7687819
4731169,7262314
4593991,7689535
85223,12774523
4704099,7225983
6691942,4784015
82631,6460639
12859827,139980
12346153,6373934
88804,6371864
5933892,7869242
13360839,82459
85677,6371736
4717396,7236510
6071440,6368547
13842913,13842913
6462611,13137852
89237,89237
6372969,6368487
6456779,7689291
5112580,7242331
82332,82322
14158304,14158305
5213180,6371426
6122265,7258609
5941281,6374826
5482130,86459
90008,6375044
5234993,6370342
4765693,7602095
2486590,14158595
5739583,8116817
4907152,7236865
4928239,7224831
13946144,13946144
88809,6373500
4774581,7238473
5220415,7688741
6368717,7686778
83414,7686724
6124714,7686594
5484344,6368995
4801465,6374256
6373593,7686143
6167110,14174884
5601063,7651988
6123098,7261042
4655300,7240547
6234361,7256168
13321356,12963481
4615534,7689407
81744,7555004
14158334,13511034
4741947,7691900
14074542,14074542
86950,13747391
5644535,6370813
5482135,7690557
6032816,84931
85546,6375436
4986446,6372371
6371172,7689478
7554766,7610231
2486754,88376
6088009,85315
5543123,7227970
13709607,7131836
87583,81610
6012298,7687342
5796183,7249478
6369458,7688147
12462722,6371643
90011,7687166
5724878,7605287
5566218,13012841
14188601,13839489
4754918,91515
84781,83423
89141,13793939
2487421,5425528
6375291,7861344
14018746,14158769
88357,6369632
4650068,85294
90523,90526
5209281,7591301
6226744,7248383
6368483,84679
86232,7688588
7555042,7691911
90047,90048
6370044,6371572
6114292,6374138
7610092,14106818
7797675,7797680
5906016,6372046
4576020,6373528
84586,12346280
6181470,7672458
4558990,7691965
14158798,174201
5429430,7223460
5225962,6372532
5792666,89436
89426,7690757
81985,6369889
6374953,13198051
5350030,8132416
5945153,6374020
4493423,7261304
81712,6465981
5154525,7241290
140087,89011
227614,6179769
5541073,7232996
2486827,91518
13843208,6453533
5649261,7230094
7686324,13311658
4818490,7792050
6370143,14104200
5026881,7239783
227859,6375116
5239798,7238843
5768438,7225936
6368861,6372813
91199,90941
13230319,6368270
6373612,6369552
14161161,14161143
4750441,7686747
5895202,91183
6370205,12935963
6370535,12929533
5429397,86570
5729345,6372302
12498578,7555034
6092694,7870830
4527580,7226985
4945101,14167141
6242619,7248001
173815,12346596
5940788,89315
5690419,7232006
5979795,8038905
6373621,6369953
4871069,6369005
6375497,14083471
12813697,6373865
5638882,14153891
5676062,7258503
5561872,6691825
84294,7687350
5346184,7690467
6369172,7555026
4464237,89018
6095470,87273
91553,6368576
5479942,7251429
7691105,7610292
5219720,86285
6036749,7260432
227572,6375240
88838,6372972
